step,total_cost,sustainability_score,service_level,entropy_coef,curriculum_stage
287000,38140.3310,25903.3941,0.9859,0.010000,0
288000,36678.1611,42811.7190,1.0000,0.010000,0
289000,51830.5696,74753.2508,1.0000,0.010000,0
290000,34650.0020,20600.6346,0.9830,0.010000,0
291000,35884.4677,45061.0811,1.0000,0.010000,0
292000,54667.2476,77029.4319,1.0000,0.010000,0
293000,31220.2869,16154.1616,0.9830,0.010000,0
294000,35874.9678,48243.0630,1.0000,0.010000,0
295000,52764.8256,72363.7305,0.9836,0.010000,0
296000,31681.3455,18518.7416,1.0000,0.010000,0
297000,37197.7820,50869.1316,1.0000,0.010000,0
298000,55937.2158,68155.8337,0.9850,0.010000,0
299000,33178.6087,21225.7195,1.0000,0.010000,0
300000,38281.6231,53628.9248,1.0000,0.010000,0
301000,53992.2854,63817.2878,0.9843,0.010000,0
302000,35219.7498,23650.5287,1.0000,0.010000,0
303000,39566.2773,56028.0994,1.0000,0.010000,0
304000,52090.8868,58687.5469,0.9835,0.010000,0
305000,35975.4945,26712.2544,1.0000,0.010000,0
306000,40023.9679,59025.2574,1.0000,0.010000,0
307000,50997.1724,53592.5516,0.9811,0.010000,0
308000,33711.8178,29253.8223,1.0000,0.010000,0
309000,38744.3800,60950.0028,1.0000,0.010000,0
310000,47768.1166,48231.8996,0.9832,0.010000,0
311000,34697.9703,31096.6756,1.0000,0.010000,0
312000,41511.5906,62989.9954,1.0000,0.010000,0
313000,45973.5432,43138.9705,0.9831,0.010000,0
314000,35082.8985,33991.7017,1.0000,0.010000,0
315000,42530.8548,66075.0084,1.0000,0.010000,0
316000,45392.0940,38526.8339,0.9824,0.010000,0
317000,37278.5371,36765.1062,1.0000,0.010000,0
318000,46875.1352,68647.0594,1.0000,0.010000,0
319000,41919.8224,33286.1829,0.9833,0.010000,0
320000,36628.2987,39228.5995,1.0000,0.010000,0
321000,48517.2094,71161.0174,1.0000,0.010000,0
322000,39826.2121,28591.1064,0.9852,0.010000,0
323000,37574.8549,41985.5050,1.0000,0.010000,0
324000,51973.2100,74554.7118,1.0000,0.010000,0
325000,36581.7924,24078.1095,0.9856,0.010000,0
326000,36155.3727,44936.4348,1.0000,0.010000,0
327000,54391.2388,77438.6636,1.0000,0.010000,0
328000,33341.7296,18702.7225,0.9863,0.010000,0
329000,35763.9553,46821.9608,1.0000,0.010000,0
330000,57206.7410,75317.7094,0.9872,0.010000,0
331000,29368.4729,17359.3728,1.0000,0.010000,0
332000,34300.3342,49199.1791,1.0000,0.010000,0
333000,51446.6350,69862.9945,0.9874,0.010000,0
334000,33131.0465,20299.5224,1.0000,0.010000,0
335000,37614.5020,52313.3902,1.0000,0.010000,0
336000,54373.8614,65798.1721,0.9833,0.010000,0
337000,33483.5396,22290.8384,1.0000,0.010000,0
338000,36958.6192,54854.8853,1.0000,0.010000,0
339000,52061.5800,61099.4125,0.9842,0.010000,0
340000,35243.3257,25099.0092,1.0000,0.010000,0
341000,38175.5065,57202.8155,1.0000,0.010000,0
342000,49047.4408,55700.5167,0.9875,0.010000,0
343000,33456.8132,27232.9373,1.0000,0.010000,0
344000,36995.8706,59299.5478,1.0000,0.010000,0
345000,46593.6020,50392.0335,0.9842,0.010000,0
346000,34908.7049,30155.7361,1.0000,0.010000,0
347000,39448.9060,61844.6803,1.0000,0.010000,0
348000,46519.8420,45232.6346,0.9836,0.010000,0
349000,35147.5945,32688.8973,1.0000,0.010000,0
350000,41021.9117,64508.0344,1.0000,0.010000,0
351000,45731.0996,40769.0274,0.9810,0.010000,0
352000,36229.0546,35665.0501,1.0000,0.010000,0
353000,44748.0988,68265.1018,1.0000,0.010000,0
354000,43167.8787,36355.4842,0.9839,0.010000,0
355000,36852.9717,37748.2641,1.0000,0.010000,0
356000,48139.1124,69899.3491,1.0000,0.010000,0
357000,40462.4989,30906.0836,0.9854,0.010000,0
358000,35469.9339,40417.0879,1.0000,0.010000,0
359000,48879.5612,72989.1620,1.0000,0.010000,0
360000,37299.7266,26059.9314,0.9824,0.010000,0
361000,35191.9063,42983.0511,1.0000,0.010000,0
362000,50568.9487,74957.2721,1.0000,0.010000,0
363000,35372.1989,20873.8964,0.9858,0.010000,0
364000,36698.4579,44298.5671,1.0000,0.010000,0
365000,56845.0976,76355.0990,1.0000,0.010000,0
366000,32066.0547,15766.5171,0.9828,0.010000,0
367000,34517.5015,46698.8808,1.0000,0.010000,0
368000,54453.0231,70585.5990,0.9848,0.010000,0
369000,30394.8486,18272.5422,1.0000,0.010000,0
370000,35103.3544,49574.3249,1.0000,0.010000,0
371000,53459.9366,66878.3607,0.9827,0.010000,0
372000,32149.3304,20745.1384,1.0000,0.010000,0
373000,35088.2192,51231.3394,1.0000,0.010000,0
374000,51235.7000,60902.3326,0.9860,0.010000,0
375000,33986.4821,23804.9393,1.0000,0.010000,0
376000,37090.3263,55454.9159,1.0000,0.010000,0
377000,51099.7246,57927.2251,0.9825,0.010000,0
378000,35292.6579,26313.7338,1.0000,0.010000,0
379000,38948.6615,58449.4138,1.0000,0.010000,0
380000,50426.9717,53425.7715,0.9854,0.010000,0
381000,36366.4021,29325.7660,1.0000,0.010000,0
382000,39879.9489,61003.7578,1.0000,0.010000,0
383000,47662.4108,48059.6997,0.9859,0.010000,0
384000,36325.2504,32150.7015,1.0000,0.010000,0
385000,42325.7362,64706.9955,1.0000,0.010000,0
386000,46874.8838,43719.6419,0.9865,0.010000,0
387000,38653.5052,34451.6257,1.0000,0.010000,0
388000,46344.6257,66727.9820,1.0000,0.010000,0
389000,45069.5393,38530.2869,0.9848,0.010000,0
390000,37269.5991,37095.6317,1.0000,0.010000,0
391000,46237.2177,68988.1629,1.0000,0.010000,0
392000,42014.2636,33577.4998,0.9869,0.010000,0
393000,37859.4839,39919.6681,1.0000,0.010000,0
394000,49503.4565,71997.7282,1.0000,0.010000,0
395000,39505.9058,28503.2189,0.9848,0.010000,0
396000,34329.6505,41307.8409,1.0000,0.010000,0
397000,47868.1787,72987.8613,1.0000,0.010000,0
398000,35714.7659,23175.5017,0.9797,0.010000,0
399000,33887.6662,43588.3840,1.0000,0.010000,0
400000,50163.6682,75035.5333,1.0000,0.010000,0
401000,32969.9922,17865.7908,0.9876,0.010000,0
402000,34434.4534,45444.6579,1.0000,0.010000,0
403000,53279.4941,73102.9949,0.9874,0.010000,0
404000,29637.6139,16917.6336,1.0000,0.010000,0
405000,33616.2000,48069.4691,1.0000,0.010000,0
406000,53306.6170,69012.6682,0.9842,0.010000,0
407000,31548.7421,19537.0559,1.0000,0.010000,0
408000,33616.5677,50809.0281,1.0000,0.010000,0
409000,49649.9675,63801.5178,0.9865,0.010000,0
410000,32556.7016,22332.7683,1.0000,0.010000,0
411000,35167.8404,53657.1206,1.0000,0.010000,0
412000,48942.9955,59140.1785,0.9858,0.010000,0
413000,33487.2642,24504.9014,1.0000,0.010000,0
414000,35173.3410,56483.5826,1.0000,0.010000,0
415000,48096.7381,55109.6880,0.9817,0.010000,0
416000,34821.4110,28105.0727,1.0000,0.010000,0
417000,37335.2283,59221.2200,0.9995,0.010000,0
418000,46924.4508,49647.1676,0.9866,0.010000,0
419000,33789.4882,29650.2864,1.0000,0.010000,0
420000,37314.9132,61499.8332,0.9997,0.010000,0
421000,45406.4266,45312.8065,0.9826,0.010000,0
422000,34528.2795,32235.7287,1.0000,0.010000,0
423000,40141.8539,63709.2453,1.0000,0.010000,0
424000,44451.2293,40003.6178,0.9802,0.010000,0
425000,34279.8314,35014.7231,1.0000,0.010000,0
426000,40379.1419,66639.6429,1.0000,0.010000,0
427000,40540.4478,35446.6333,0.9837,0.010000,0
428000,34578.6351,36822.6710,1.0000,0.010000,0
429000,42989.4173,66966.3843,1.0000,0.010000,0
430000,38727.0449,29642.3425,0.9882,0.010000,0
431000,34544.7269,38825.1649,1.0000,0.010000,0
432000,46957.0631,69774.7938,1.0000,0.010000,0
433000,36510.0980,24929.2644,0.9838,0.010000,0
434000,33395.2765,41333.1779,1.0000,0.010000,0
435000,46509.6151,71639.2815,1.0000,0.010000,0
436000,33671.5806,20263.2283,0.9807,0.010000,0
437000,33782.6672,44147.5782,1.0000,0.010000,0
438000,51673.1499,75342.6106,1.0000,0.010000,0
439000,32124.2323,15453.5791,0.9822,0.010000,0
440000,35235.6791,45803.2449,1.0000,0.010000,0
441000,54267.5915,69547.9351,0.9841,0.010000,0
442000,30246.5587,18288.7333,1.0000,0.010000,0
443000,33564.4902,49091.8840,1.0000,0.010000,0
444000,50189.3522,65413.7899,0.9850,0.010000,0
445000,30777.2003,20799.7547,1.0000,0.010000,0
446000,33469.6519,51684.1365,0.9993,0.010000,0
447000,49487.3657,60611.8346,0.9805,0.010000,0
448000,32992.4816,22481.6931,1.0000,0.010000,0
449000,34114.5289,53653.1205,1.0000,0.010000,0
450000,46919.2917,55887.2423,0.9835,0.010000,0
451000,34698.6589,26122.5144,1.0000,0.010000,0
452000,38228.3288,57930.9875,1.0000,0.010000,0
453000,47292.7492,52047.9410,0.9834,0.010000,0
454000,33919.7964,27829.0380,1.0000,0.010000,0
455000,38040.1573,59025.6910,1.0000,0.010000,0
456000,46299.1503,46405.9262,0.9829,0.010000,0
457000,32859.0715,29710.2963,1.0000,0.010000,0
458000,36542.8986,60021.9582,1.0000,0.010000,0
459000,42463.2720,41124.7517,0.9851,0.010000,0
460000,33752.0485,32759.8835,1.0000,0.010000,0
461000,38657.1115,63094.4001,1.0000,0.010000,0
462000,40853.0488,36386.7872,0.9852,0.010000,0
463000,33588.9347,34933.4100,1.0000,0.010000,0
464000,42035.2526,65204.1697,1.0000,0.010000,0
465000,39143.1955,31566.9192,0.9843,0.010000,0
466000,33154.9314,36874.3014,1.0000,0.010000,0
467000,41731.5928,67160.8104,1.0000,0.010000,0
468000,36520.0337,26916.5595,0.9842,0.010000,0
469000,33813.9196,39673.1732,1.0000,0.010000,0
470000,44232.1699,69863.2381,1.0000,0.010000,0
471000,32820.7382,22237.3293,0.9869,0.010000,0
472000,31609.5757,42206.4931,1.0000,0.010000,0
473000,45994.1831,72084.5864,0.9989,0.010000,0
474000,31090.3207,17764.9763,0.9856,0.010000,0
475000,32423.9189,44956.1388,1.0000,0.010000,0
476000,51946.9644,71231.7823,0.9879,0.010000,0
477000,29396.6508,16582.6732,1.0000,0.010000,0
478000,32760.4916,46394.4126,1.0000,0.010000,0
479000,50077.7498,65918.6085,0.9883,0.010000,0
480000,29422.5767,18767.3153,1.0000,0.010000,0
481000,32763.5708,48905.4987,1.0000,0.010000,0
482000,49783.7655,61997.3024,0.9826,0.010000,0
483000,31912.9720,20630.3031,1.0000,0.010000,0
484000,33044.0247,50205.4460,1.0000,0.010000,0
485000,46107.3001,56088.4852,0.9876,0.010000,0
486000,31175.5390,23140.3651,1.0000,0.010000,0
487000,32009.9557,52545.5667,1.0000,0.010000,0
488000,44585.6680,51064.2944,0.9859,0.010000,0
489000,32748.6010,25598.2064,1.0000,0.010000,0
490000,33615.2257,54849.3851,1.0000,0.010000,0
491000,44514.4184,46667.8162,0.9832,0.010000,0
492000,33266.9175,27833.0337,1.0000,0.010000,0
493000,35010.3799,57362.3164,1.0000,0.010000,0
494000,42505.9319,42438.8471,0.9810,0.010000,0
495000,32357.1779,30802.7899,1.0000,0.010000,0
496000,36372.2085,60910.9259,1.0000,0.010000,0
497000,41621.5945,38295.2731,0.9767,0.010000,0
498000,31618.5801,33299.9902,1.0000,0.010000,0
499000,36272.9009,62450.9750,0.9993,0.010000,0
500000,37786.6320,33471.5263,0.9869,0.010000,0
501000,31268.6513,35567.5654,1.0000,0.010000,0
502000,37332.3870,65002.7629,1.0000,0.010000,0
503000,35788.6267,28757.4673,0.9835,0.010000,0
504000,30477.0013,37736.1987,1.0000,0.010000,0
505000,43285.2140,67542.4622,0.9980,0.010000,0
506000,35877.8584,24634.6168,0.9838,0.010000,0
507000,33087.1332,40533.0668,1.0000,0.010000,0
508000,45458.9249,70627.3179,1.0000,0.010000,0
509000,32355.1171,19952.6505,0.9820,0.010000,0
510000,31069.1239,42867.7345,1.0000,0.010000,0
511000,46449.2688,72886.4084,1.0000,0.010000,0
512000,28050.5562,14828.8274,0.9851,0.010000,0
513000,29328.2384,44066.8691,0.9995,0.010000,0
